date,open,high,low,close,volume,taker_buy_volume,pvsra_label,rsi,target,dxy
2023-09-27 22:00:00,26279.94,26350.0,26279.93,26334.12,652.50849,354.52903,bull100,52.67677677317093,hold,106.66999816894533
2023-09-27 23:00:00,26334.12,26385.0,26297.61,26372.99,780.19939,388.39372,bull100,49.03796918398066,hold,106.66999816894533
2023-09-28 00:00:00,26373.0,26557.75,26362.5,26446.73,1873.79306,973.4855,bull100,50.15707044647462,hold,106.22000122070312
2023-09-28 01:00:00,26446.74,26462.39,26349.75,26451.46,929.06434,429.7776,bull100,34.2143214822232,hold,106.22000122070312
2023-09-28 02:00:00,26451.46,26533.32,26365.0,26386.26,898.50517,424.29497,bear100,33.51022089692772,hold,106.22000122070312
2023-09-28 03:00:00,26386.27,26391.87,26342.4,26379.15,733.39603,356.40088,bear100,36.907038297412576,hold,106.22000122070312
2023-09-28 04:00:00,26379.15,26465.46,26347.17,26444.83,748.2231,403.88147,bull100,72.38492980273723,hold,106.22000122070312
2023-09-28 05:00:00,26444.83,26486.85,26401.25,26449.95,821.13161,387.33824,bull100,65.94639609037763,hold,106.22000122070312
2023-09-28 06:00:00,26449.96,26485.91,26405.44,26477.93,733.22933,412.44586,bull100,78.13465101914802,hold,106.22000122070312
2023-09-28 07:00:00,26477.94,26513.46,26437.98,26459.99,1383.37666,785.02449,bear150,76.63094128611436,hold,106.22000122070312
2023-09-28 08:00:00,26459.99,26469.51,26400.28,26410.0,792.96263,387.7551,bear100,67.41044323011569,buy,106.22000122070312
2023-09-28 09:00:00,26410.01,26451.1,26389.29,26428.69,706.46851,319.14332,bull100,67.43233579647665,buy,106.22000122070312
2023-09-28 10:00:00,26428.69,26623.84,26415.52,26570.62,2065.7697,1141.48023,bull200,76.36470885649294,buy,106.22000122070312
2023-09-28 11:00:00,26570.63,26589.98,26440.83,26476.93,1273.30197,581.54293,bear100,64.81461983906168,buy,106.22000122070312
2023-09-28 12:00:00,26476.93,26570.0,26460.0,26479.3,1325.85112,519.80432,bull100,61.840989168733024,buy,106.22000122070312
2023-09-28 13:00:00,26479.3,26584.87,26467.96,26580.69,1404.13498,676.2692,bull100,65.37243176031737,buy,106.22000122070312
2023-09-28 14:00:00,26580.7,26913.47,26555.09,26793.37,5593.70504,2778.27878,bull200,71.27931246163305,buy,106.22000122070312
2023-09-28 15:00:00,26793.36,27064.0,26788.35,27020.0,5170.57051,2662.52409,bull200,77.42859899652663,hold,106.22000122070312
2023-09-28 16:00:00,27019.99,27308.48,27019.99,27059.99,6369.4842,3374.73946,bull200,83.31371947902997,hold,106.22000122070312
2023-09-28 17:00:00,27060.0,27185.0,27058.12,27160.13,2384.64104,1301.43743,bull100,85.36342395537127,sell,106.22000122070312
2023-09-28 18:00:00,27160.14,27231.94,26848.71,26959.34,3076.5438,1481.53051,bear100,70.75758676058835,hold,106.22000122070312
2023-09-28 19:00:00,26959.34,27138.58,26917.33,27100.0,2371.05667,1268.81771,bull100,73.64041691214442,hold,106.22000122070312
2023-09-28 20:00:00,27100.0,27166.42,27040.0,27082.26,1491.63333,731.85444,bear100,72.1426320687658,sell,106.22000122070312
2023-09-28 21:00:00,27082.27,27100.67,26895.0,27002.81,1166.0059,522.77591,bear100,69.03109091674028,hold,106.22000122070312
2023-09-28 22:00:00,27002.82,27048.75,26949.83,27010.99,711.87241,294.17894,bull100,71.7068906980273,hold,106.22000122070312
2023-09-28 23:00:00,27010.98,27071.33,26996.06,27021.39,493.1138,248.41104,bull100,71.53643789424733,hold,106.22000122070312
2023-09-29 00:00:00,27021.39,27134.16,26970.65,27066.78,1186.25286,592.76587,bull100,69.38882375928102,hold,106.16999816894533
2023-09-29 01:00:00,27066.79,27111.18,27000.0,27045.01,1250.00439,693.77891,bear100,73.52142301131184,hold,106.16999816894533
2023-09-29 02:00:00,27045.02,27085.0,26859.7,26895.21,1773.91572,968.85068,bear100,65.34711920945234,hold,106.16999816894533
2023-09-29 03:00:00,26895.21,26961.15,26885.01,26957.99,733.36232,416.32312,bull100,64.33075053175335,hold,106.16999816894533
2023-09-29 04:00:00,26958.0,26972.45,26895.94,26972.45,624.2613,302.92399,bull100,58.00765529700056,hold,106.16999816894533
2023-09-29 05:00:00,26972.45,26985.0,26954.98,26977.11,510.0684,254.24452,bull100,47.60714564666766,hold,106.16999816894533
2023-09-29 06:00:00,26977.12,27078.38,26950.0,27075.28,919.93879,571.90409,bull100,50.80103521621127,hold,106.16999816894533
2023-09-29 07:00:00,27075.27,27244.89,27039.56,27179.98,2896.34752,1704.33767,bull200,51.03498618280403,sell,106.16999816894533
2023-09-29 08:00:00,27179.99,27179.99,26992.63,27003.58,1245.46714,556.38113,bear100,52.36688923129611,hold,106.16999816894533
2023-09-29 09:00:00,27003.58,27083.57,26968.48,27035.57,872.14477,443.08957,bull100,46.099359478865175,sell,106.16999816894533
2023-09-29 10:00:00,27035.57,27062.98,27012.17,27028.96,727.97231,415.41313,bear100,46.72909813932939,sell,106.16999816894533
2023-09-29 11:00:00,27028.96,27065.0,26963.7,26970.78,782.2817,307.26515,bear100,47.9817010926412,hold,106.16999816894533
2023-09-29 12:00:00,26970.78,27013.68,26897.0,27001.0,1754.51025,938.65993,bull150,49.38751486763199,hold,106.16999816894533
2023-09-29 13:00:00,27001.01,27048.88,26891.1,26895.0,1210.00367,606.55814,bear100,43.064107207533525,hold,106.16999816894533
2023-09-29 14:00:00,26895.01,27149.05,26665.16,26908.12,4941.58792,2411.77973,bull200,40.97353389618368,hold,106.16999816894533
2023-09-29 15:00:00,26908.12,26933.91,26791.48,26888.57,1554.77624,788.31208,bear100,41.077295126848,hold,106.16999816894533
2023-09-29 16:00:00,26888.57,26907.75,26809.57,26875.0,1011.50326,431.6509,bear100,48.63521562377607,hold,106.16999816894533
2023-09-29 17:00:00,26875.0,26882.91,26826.41,26840.95,647.83671,259.40148,bear100,41.77720323740993,hold,106.16999816894533
2023-09-29 18:00:00,26840.95,26934.06,26750.0,26920.0,1174.61749,592.31184,bull100,46.62166514228289,hold,106.16999816894533
2023-09-29 19:00:00,26919.99,26954.09,26895.0,26926.52,672.23408,299.29467,bull100,46.74925783609419,hold,106.16999816894533
2023-09-29 20:00:00,26926.53,26984.99,26872.67,26910.48,703.05426,288.30459,bear100,38.16091954022988,hold,106.16999816894533
2023-09-29 21:00:00,26910.47,26920.0,26869.99,26870.0,424.40428,142.57115,bear100,25.467726107189065,hold,106.16999816894533
2023-09-29 22:00:00,26870.0,26912.32,26866.13,26887.2,513.38218,257.03735,bull100,37.68674086927065,hold,106.16999816894533
2023-09-29 23:00:00,26887.2,26926.56,26876.34,26906.96,348.83463,166.19585,bull100,36.03128054740947,hold,106.16999816894533
2023-09-30 00:00:00,26906.96,26946.98,26891.65,26936.11,376.33285,197.05925,bull100,40.38600923605804,hold,106.16999816894533
2023-09-30 01:00:00,26936.11,26941.69,26891.26,26894.65,412.67897,149.85398,bear100,41.83452388613621,hold,106.16999816894533
2023-09-30 02:00:00,26894.65,26918.2,26886.31,26909.42,254.19724,134.92309,bull100,39.84069932552327,hold,106.16999816894533
2023-09-30 03:00:00,26909.41,26933.56,26893.63,26915.3,232.23448,121.42448,bull100,52.895037079292585,hold,106.16999816894533
2023-09-30 04:00:00,26915.3,26941.62,26911.51,26924.62,383.93311,250.81676,bull100,52.37889273356405,hold,106.16999816894533
2023-09-30 05:00:00,26924.62,26955.91,26924.62,26934.9,275.18257,122.23342,bull100,56.86309365093502,hold,106.16999816894533
2023-09-30 06:00:00,26934.91,26951.97,26927.48,26927.49,346.33254,133.18943,bear100,57.92014968162504,hold,106.16999816894533
2023-09-30 07:00:00,26927.49,26958.04,26919.36,26931.75,678.02349,333.43152,bull200,65.05404867696794,hold,106.16999816894533
2023-09-30 08:00:00,26931.76,26938.32,26923.18,26929.09,529.23503,237.32364,bear100,52.01829566144149,hold,106.16999816894533
2023-09-30 09:00:00,26929.09,26959.0,26929.09,26947.64,388.22863,197.7047,bull100,54.45156394907664,hold,106.16999816894533
2023-09-30 10:00:00,26947.63,26987.84,26947.63,26978.94,506.22008,289.49559,bull100,63.55750950570346,hold,106.16999816894533
2023-09-30 11:00:00,26978.95,26997.0,26923.54,26936.02,589.82747,214.35952,bear200,62.94916052094811,hold,106.16999816894533
2023-09-30 12:00:00,26936.02,26954.4,26909.94,26928.06,630.08957,287.9939,bear150,58.31569521328593,hold,106.16999816894533
2023-09-30 13:00:00,26928.05,26979.0,26903.01,26973.39,694.9672,367.89706,bull200,62.24516129032296,hold,106.16999816894533
2023-09-30 14:00:00,26973.4,27006.41,26957.26,26992.38,956.21024,547.65752,bull150,60.77597763223447,hold,106.16999816894533
2023-09-30 15:00:00,26992.39,27094.99,26979.73,26996.29,1277.44693,686.40027,bull200,72.73418627538747,hold,106.16999816894533
2023-09-30 16:00:00,26996.29,27043.61,26975.45,27020.92,834.23132,373.48774,bull100,73.8860325621257,hold,106.16999816894533
2023-09-30 17:00:00,27020.91,27030.18,26970.72,27017.55,506.32824,233.45375,bear100,72.14257871713878,hold,106.16999816894533
2023-09-30 18:00:00,27017.54,27017.55,26989.57,26999.98,390.71404,170.68951,bear100,65.75646065066553,hold,106.16999816894533
2023-09-30 19:00:00,26999.98,27037.04,26987.78,27020.7,651.15554,314.37937,bull100,67.18887731388782,hold,106.16999816894533
2023-09-30 20:00:00,27020.7,27073.11,27020.69,27064.15,432.67182,226.36559,bull100,73.92339472025836,hold,106.16999816894533
2023-09-30 21:00:00,27064.15,27081.78,26946.73,26999.28,650.71008,271.87434,bear100,59.75218785200583,hold,106.16999816894533
2023-09-30 22:00:00,26999.29,27029.28,26977.16,27010.29,438.90619,192.20336,bull100,61.45016639404382,hold,106.16999816894533
2023-09-30 23:00:00,27010.28,27011.0,26956.16,26962.56,368.76544,167.02493,bear100,51.94392328538696,hold,106.16999816894533
2023-10-01 00:00:00,26962.57,26997.0,26954.09,26991.07,335.39749,204.32754,bull100,51.59198887051489,buy,106.16999816894533
2023-10-01 01:00:00,26991.08,27037.4,26978.87,27019.83,373.49769,204.97691,bull100,61.42417055151181,hold,106.16999816894533
2023-10-01 02:00:00,27019.83,27047.75,27018.42,27025.89,369.23383,153.94362,bull100,63.40467512537312,hold,106.16999816894533
2023-10-01 03:00:00,27025.89,27048.0,27010.23,27044.76,271.34716,124.84105,bull100,60.54365489732587,buy,106.16999816894533
2023-10-01 04:00:00,27044.77,27047.77,27020.9,27045.47,274.45106,121.13263,bull100,58.2909079551488,buy,106.16999816894533
2023-10-01 05:00:00,27045.47,27072.75,27041.86,27071.72,636.01777,337.15247,bull150,61.011357332632606,hold,106.16999816894533
2023-10-01 06:00:00,27071.73,27138.33,27071.72,27128.85,859.55077,486.44248,bull200,64.3902829257886,hold,106.16999816894533
2023-10-01 07:00:00,27128.85,27158.59,27097.04,27107.95,885.13255,441.21679,bear150,61.51475008916304,hold,106.16999816894533
2023-10-01 08:00:00,27107.94,27157.87,27086.74,27135.47,658.87949,331.71191,bull100,66.83147407389018,hold,106.16999816894533
2023-10-01 09:00:00,27135.47,27231.81,27135.47,27217.77,1157.83556,590.64112,bull200,71.23278815695906,hold,106.16999816894533
2023-10-01 10:00:00,27217.78,27289.08,27159.98,27210.01,1383.16324,721.16059,bear200,67.02460432326399,hold,106.16999816894533
2023-10-01 11:00:00,27210.0,27239.89,27170.0,27187.71,769.35893,388.31567,bear100,74.4200513205984,hold,106.16999816894533
2023-10-01 12:00:00,27187.71,27199.79,27126.28,27193.98,822.19433,426.036,bull100,74.10187104731422,hold,106.16999816894533
2023-10-01 13:00:00,27193.98,27196.89,27148.56,27192.04,669.63962,323.57095,bear100,84.22214268671004,hold,106.16999816894533
2023-10-01 14:00:00,27192.04,27229.29,27083.24,27119.79,996.38542,470.41168,bear100,66.98063426732128,hold,106.16999816894533
2023-10-01 15:00:00,27119.79,27155.85,27107.01,27153.18,541.5939,262.93008,bull100,67.37912159520404,hold,106.16999816894533
2023-10-01 16:00:00,27153.17,27155.0,27082.38,27112.19,585.50462,243.21297,bear100,60.308662621243215,buy,106.16999816894533
2023-10-01 17:00:00,27112.2,27140.45,27035.78,27072.35,730.04943,308.27381,bear100,53.13843703787968,buy,106.16999816894533
2023-10-01 18:00:00,27072.34,27100.01,27065.07,27096.13,438.07759,201.68468,bull100,55.47533612900437,buy,106.16999816894533
2023-10-01 19:00:00,27096.13,27107.77,27076.36,27103.02,366.1567,194.78553,bull100,53.53065920678602,buy,106.16999816894533
2023-10-01 20:00:00,27103.02,27147.0,27033.1,27109.75,766.63067,338.11065,bull100,47.56910858830137,buy,106.16999816894533
2023-10-01 21:00:00,27109.75,27187.99,27091.78,27180.37,365.73406,200.32039,bull100,58.18157169325296,buy,106.16999816894533
2023-10-01 22:00:00,27180.38,28065.51,27155.0,27996.43,7785.49229,4453.35247,bull200,84.96653453765666,hold,106.16999816894533
2023-10-01 23:00:00,27996.43,28025.12,27861.47,27992.57,2561.49051,1287.43495,bear150,83.60863379255287,hold,106.16999816894533
2023-10-02 00:00:00,27992.58,28062.43,27880.95,27932.05,2783.33437,1476.7545,bear150,79.94923015662329,buy,106.9000015258789
2023-10-02 01:00:00,27932.05,27965.75,27826.65,27920.0,1535.43515,648.81508,bear100,80.63487813653057,buy,106.9000015258789
2023-10-02 02:00:00,27919.99,28002.07,27899.91,27982.6,1407.86141,785.08697,bull100,81.50648811045764,buy,106.9000015258789
2023-10-02 03:00:00,27982.61,28210.0,27953.95,28126.54,2539.04368,1362.22648,bull100,83.53019691141847,buy,106.9000015258789
2023-10-02 04:00:00,28126.54,28154.83,28018.11,28067.06,1377.48326,651.19761,bear100,84.30273402136513,buy,106.9000015258789
2023-10-02 05:00:00,28067.07,28112.95,27910.95,27977.38,2161.6825,920.72052,bear100,78.67700272782936,buy,106.9000015258789
